timestamp,red,ir
88514366,82019,107194
88534366,82006,107172
88554366,82001,107211
88574366,82019,107285
88594366,82046,107419
88615366,82079,107542
88635366,82124,107684
88655366,82169,107829
88675366,82208,107954
88695366,82233,108036
88715366,82270,108146
88735366,82288,108206
88755366,82318,108269
88775366,82333,108341
88795366,82351,108409
88815366,82356,108227
88836366,82207,107495
88856366,81965,106731
88876366,81771,106265
88896366,81680,106071
88916366,81643,106099
88936366,81688,106217
88956366,81738,106431
88976366,81804,106647
88996366,81879,106877
89016366,81940,107106
89037366,82003,107297
89057366,82043,107367
89077366,82040,107321
89097366,82006,107236
89117366,81987,107151
89137366,81971,107121
89157366,81970,107128
89177366,81993,107190
89197366,82011,107284
89217366,82038,107399
89237366,82071,107527
89258366,82102,107662
89278366,82143,107796
89298366,82173,107897
89318366,82205,107996
89338366,82234,108105
89358366,82271,108196
89378366,82298,108278
89398366,82325,108364
89418366,82350,108311
89438366,82263,107694
89459366,81996,106772
89479366,81748,106095
89499366,81587,105738
89519366,81517,105643
89539366,81517,105692
89559366,81559,105830
89579366,81605,106000
89599366,81663,106175
89619366,81711,106327
89639366,81747,106495
89659366,81808,106630
89680366,81835,106700
89700366,81831,106717
89720366,81821,106686
89740366,81808,106639
89760366,81806,106644
89780366,81804,106680
89800366,81826,106763
89820366,81854,106872
89840366,81896,106995
89860366,81926,107108
89880366,81961,107246
89901366,82006,107376
89921366,82040,107480
89941366,82063,107585
89961366,82096,107679
89981366,82128,107762
90001366,82135,107837
90021366,82174,107918
90041366,82205,107942
90061366,82151,107519
90081366,81938,106676
90101366,81694,105952
90122366,81522,105547
90142366,81434,105420
90162366,81426,105464
90182366,81462,105614
90202366,81514,105796
90222366,81570,105978
90242366,81626,106145
90262366,81672,106330
90282366,81734,106489
90302366,81769,106568
90323366,81782,106581
90343366,81767,106556
90363366,81742,106526
90383366,81749,106539
90403366,81763,106596
90423366,81782,106684
90443366,81828,106803
90463366,81857,106939
90483366,81902,107072
90503366,81935,107195
90523366,81965,107313
90544366,82006,107458
90564366,82038,107567
90584366,82072,107676
90604366,82103,107776
90624366,82130,107887
90644366,82173,107958
90664366,82196,108035
90684366,82219,108135
90704366,82250,108081
90724366,82160,107487
90744366,81917,106615
90765366,81686,105999
90785366,81540,105716
90805366,81495,105668
90825366,81505,105774
90845366,81556,105964
90865366,81623,106180
90885366,81695,106369
90905366,81753,106568
90925366,81813,106749
90945366,81844,106857
90966366,81870,106880
90986366,81867,106846
91006366,81843,106799
91026366,81826,106756
91046366,81820,106792
91066366,81843,106854
91086366,81873,106956
91106366,81908,107069
91126366,81946,107214
91146366,81992,107340
91166366,82035,107478
91187366,82069,107592
91207366,82098,107700
91227366,82123,107793
91247366,82149,107851
91267366,82176,107942
91287366,82198,108024
91307366,82229,108111
91327366,82258,108225
91347366,82288,108303
91367366,82287,108001
91387366,82106,107221
91408366,81863,106540
91428366,81703,106169
91448366,81630,106066
91468366,81630,106114
91488366,81663,106296
91508366,81736,106535
91528366,81819,106793
91548366,81898,107063
91568366,81977,107318
91588366,82044,107481
91609366,82076,107522
91629366,82068,107447
91649366,82033,107361
91669366,81998,107281
91689366,81991,107248
91709366,81989,107286
91729366,82012,107371
91749366,82055,107487
91769366,82083,107625
91789366,82132,107755
91809366,82166,107876
91830366,82194,107984
91850366,82226,108099
91870366,82249,108185
91890366,82280,108258
91910366,82293,108322
91930366,82320,108417
91950366,82370,108529
91970366,82381,108382
91990366,82250,107682
92010366,82002,106916
92030366,81816,106443
92051366,81705,106235
92071366,81678,106239
92091366,81687,106375
92111366,81760,106593
92131366,81838,106839
92151366,81913,107093
92171366,81985,107343
92191366,82065,107528
92211366,82102,107592
92231366,82094,107561
92252366,82075,107458
92272366,82044,107385
92292366,82014,107346
92312366,82016,107374
92332366,82033,107445
92352366,82053,107543
92372366,82104,107653
92392366,82140,107771
92412366,82158,107897
92432366,82201,108013
92452366,82227,108117
92473366,82266,108208
92493366,82297,108304
92513366,82316,108381
92533366,82333,108482
92553366,82364,108577
92573366,82385,108463
92593366,82264,107702
92613366,81982,106788
92633366,81746,106166
92653366,81613,105865
92673366,81549,105780
92694366,81557,105853
92714366,81603,106025
92734366,81656,106239
92754366,81715,106426
92774366,81770,106614
92794366,81834,106790
92814366,81889,106922
92834366,81899,106963
92854366,81902,106931
92874366,81883,106874
92895366,81859,106829
92915366,81848,106819
92935366,81860,106853
92955366,81863,106936
92975366,81899,107041
92995366,81931,107161
93015366,81970,107281
93035366,82018,107409
93055366,82051,107525
93075366,82079,107637
93095366,82102,107733
93116366,82128,107835
93136366,82156,107928
93156366,82177,108023
93176366,82203,108047
93196366,82170,107616
93216366,81944,106733
93236366,81705,106017
93256366,81531,105632
93276366,81465,105515
93296366,81467,105563
93317366,81486,105692
93337366,81538,105884
93357366,81584,106096
93377366,81644,106280
93397366,81704,106498
93417366,81766,106650
93437366,81809,106743
93457366,81830,106763
93477366,81811,106720
93497366,81797,106699
93517366,81783,106699
93538366,81797,106735
93558366,81817,106829
93578366,81843,106951
93598366,81889,107079
93618366,81916,107227
93638366,81971,107375
93658366,82018,107507
93678366,82049,107638
93698366,82083,107741
93718366,82111,107852
93738366,82138,107949
93759366,82176,108031
93779366,82199,108115
93799366,82208,108168
93819366,82211,107853
93839366,82018,107033
93859366,81774,106299
93879366,81606,105881
93899366,81511,105745
93919366,81504,105791
93939366,81553,105964
93960366,81605,106179
93980366,81669,106395
94000366,81737,106615
94020366,81800,106827
94040366,81862,106992
94060366,81909,107056
94080366,81923,107053
94100366,81906,107005
94120366,81884,106966
94140366,81901,106971
94160366,81887,107032
94181366,81900,107120
94201366,81933,107219
94221366,81968,107361
94241366,82006,107507
94261366,82057,107631
94281366,82088,107750
94301366,82136,107867
94321366,82174,107989
94341366,82211,108100
94361366,82236,108209
94382366,82263,108289
94402366,82288,108394
94422366,82312,108521
94442366,82337,108493
94462366,82265,107919
94482366,82025,107090
94502366,81813,106507
94522366,81694,106254
94542366,81656,106217
94562366,81672,106330
94582366,81733,106545
94603366,81786,106783
94623366,81865,107037
94643366,81937,107306
94663366,82023,107516
94683366,82077,107648
94703366,82095,107632
94723366,82075,107541
94743366,82055,107467
94763366,82030,107430
94783366,82026,107416
94803366,82031,107470
94824366,82049,107566
94844366,82090,107699
94864366,82126,107821
94884366,82161,107959
94904366,82198,108092
94924366,82248,108210
94944366,82285,108301
94964366,82304,108395
94984366,82331,108477
95004366,82349,108558
95025366,82365,108656
95045366,82414,108768
95065366,82416,108635
95085366,82287,107929
95105366,82044,107156
95125366,81859,106705
95145366,81780,106523
95165366,81754,106540
95185366,81786,106683
95205366,81843,106900
95225366,81908,107140
95246366,81972,107394
95266366,82058,107668
95286366,82127,107846
95306366,82163,107896
95326366,82168,107849
95346366,82140,107756
95366366,82104,107669
95386366,82088,107620
95406366,82085,107643
95426366,82098,107696
95447366,82118,107809
95467366,82146,107933
95487366,82181,108068
95507366,82218,108195
95527366,82254,108297
95547366,82282,108398
95567366,82329,108488
95587366,82362,108582
95607366,82377,108628
95627366,82397,108691
95647366,82422,108768
95668366,82412,108636
95688366,82293,107912
95708366,82017,107025
95728366,81799,106446
95748366,81671,106203
95768366,81635,106171
95788366,81657,106262
95808366,81710,106465
95828366,81776,106669
95848366,81824,106862
95868366,81882,107080
95889366,81951,107268
95909366,82004,107392
95929366,82013,107398
95949366,82000,107356
95969366,81992,107305
95989366,81976,107277
96009366,81981,107289
96029366,81993,107354
96049366,82014,107467
96069366,82055,107601
96090366,82081,107737
96110366,82129,107870
96130366,82166,108012
96150366,82205,108127
96170366,82235,108245
96190366,82264,108322
96210366,82296,108389
96230366,82316,108476
96250366,82336,108547
96270366,82358,108447
96290366,82249,107765
96311366,81976,106844
96331366,81729,106217
96351366,81588,105895
96371366,81537,105827
96391366,81535,105889
96411366,81577,106021
96431366,81624,106186
96451366,81669,106351
96471366,81712,106486
96491366,81758,106646
96512366,81807,106781
96532366,81832,106827
96552366,81817,106843
96572366,81824,106803
96592366,81814,106778
96612366,81807,106781
96632366,81820,106819
96652366,81843,106912
96672366,81870,107021
96692366,81904,107141
96712366,81940,107276
96733366,81971,107401
96753366,82008,107516
96773366,82040,107638
96793366,82074,107746
96813366,82102,107840
96833366,82142,107934
96853366,82167,107993
96873366,82194,108068
96893366,82216,108093
96913366,82181,107693
96934366,81966,106810
96954366,81704,106067
96974366,81509,105666
96994366,81440,105513
97014366,81431,105542
97034366,81455,105667
97054366,81511,105827
97074366,81551,105995
97094366,81598,106113
97114366,81631,106273
97134366,81679,106418
97155366,81705,106496
97175366,81733,106532
97195366,81730,106509
97215366,81730,106508
97235366,81727,106533
97255366,81736,106568
97275366,81756,106638
97295366,81782,106744
97315366,81814,106855
97335366,81855,106983
97355366,81884,107113
97376366,81917,107242
97396366,81958,107376
97416366,81987,107489
97436366,82030,107564
97456366,82055,107666
97476366,82080,107738
97496366,82100,107791
97516366,82126,107861
97536366,82148,107935
97556366,82152,107791
97577366,82029,107097
97597366,81772,106284
97617366,81569,105760
97637366,81459,105545
97657366,81431,105536
97677366,81441,105650
97697366,81502,105820
97717366,81563,106015
97737366,81618,106203
97757366,81681,106390
97777366,81733,106545
97798366,81753,106645
97818366,81773,106683
97838366,81769,106673
97858366,81776,106643
97878366,81772,106654
97898366,81783,106701
97918366,81803,106787
97938366,81830,106901
97958366,81876,107013
97978366,81906,107149
97999366,81944,107268
98019366,81974,107399
98039366,82005,107517
98059366,82043,107637
98079366,82083,107760
98099366,82122,107860
98119366,82158,107934
98139366,82181,108005
98159366,82200,108081
98179366,82220,108162
98199366,82236,108237
98220366,82258,108313
98240366,82247,108054
98260366,82085,107250
98280366,81834,106499
98300366,81657,106071
98320366,81586,105922
98340366,81568,105962
98360366,81595,106114
98380366,81658,106312
98400366,81706,106486
98421366,81765,106683
98441366,81830,106904
98461366,81882,107071
98481366,81909,107089
98501366,81898,107034
98521366,81882,106971
98541366,81878,106899
98561366,81860,106897
98581366,81864,106931
98601366,81885,107030
98621366,81918,107169
98642366,81956,107307
98662366,81999,107446
98682366,82029,107599
98702366,82081,107722
98722366,82127,107845
98742366,82157,107957
98762366,82194,108051
98782366,82224,108132
98802366,82238,108199
98822366,82261,108272
98842366,82276,108331
98863366,82292,108377
98883366,82310,108460
98903366,82336,108456
98923366,82274,107956
98943366,82047,107112
98963366,81820,106466
98983366,81681,106148
99003366,81622,106072
99023366,81636,106164
99043366,81675,106368
99064366,81736,106578
99084366,81802,106800
99104366,81871,107039
99124366,81943,107244
99144366,81989,107354
99164366,82001,107354
99184366,81994,107249
99204366,81966,107152
99224366,81934,107077
99244366,81908,107052
99264366,81909,107096
99285366,81930,107182
99305366,81951,107298
99325366,81992,107427
99345366,82033,107563
99365366,82079,107688
99385366,82110,107812
99405366,82138,107898
99425366,82173,107977
99445366,82197,108049
99465366,82225,108107
99486366,82223,108158
99506366,82244,108228
99526366,82255,108311
99546366,82262,108113
99566366,82118,107393
99586366,81878,106613
99606366,81682,106114
99626366,81587,105893
99646366,81549,105882
99666366,81569,105979
99686366,81615,106143
99707366,81673,106339
99727366,81718,106526
99747366,81773,106736
99767366,81833,106908
99787366,81876,107014
99807366,81898,107018
99827366,81901,106961
99847366,81871,106906
99867366,81862,106879
99887366,81845,106886
99907366,81854,106922
99928366,81868,107025
99948366,81910,107139
99968366,81926,107266
99988366,81977,107378
100008366,82010,107527
100028366,82062,107658
100048366,82104,107754
100068366,82130,107870
100088366,82161,107941
100108366,82169,108023
100129366,82198,108088
100149366,82209,108143
100169366,82238,108226
100189366,82253,108240
100209366,82210,107817
100229366,81989,106903
100249366,81744,106154
100269366,81558,105714
100289366,81452,105542
100309366,81433,105555
100329366,81448,105669
100350366,81498,105811
100370366,81531,105983
100390366,81578,106113
100410366,81635,106276
100430366,81684,106424
100450366,81728,106543
100470366,81757,106575
100490366,81753,106561
100510366,81745,106514
100530366,81725,106509
100550366,81730,106524
100571366,81730,106589
100591366,81754,106680
100611366,81786,106796
100631366,81822,106927
100651366,81869,107081
100671366,81919,107209
100691366,81956,107318
100711366,81985,107430
100731366,82024,107528
100751366,82048,107616
100772366,82067,107716
100792366,82099,107803
100812366,82114,107889
100832366,82142,107978
100852366,82180,108032
100872366,82166,107704
100892366,81972,106879
100912366,81719,106112
100932366,81541,105662
100952366,81449,105485
100972366,81414,105493
100993366,81439,105600
101013366,81478,105765
101033366,81527,105945
101053366,81589,106116
101073366,81640,106294
101093366,81706,106476
101113366,81742,106591
101133366,81766,106630
101153366,81764,106607
101173366,81761,106576
101194366,81744,106566
101214366,81742,106590
101234366,81756,106667
101254366,81789,106766
101274366,81822,106891
101294366,81853,107031
101314366,81914,107161
101334366,81959,107297
101354366,81990,107433
101374366,82023,107533
101394366,82052,107646
101415366,82092,107735
101435366,82114,107834
